,Unnamed: 0.1,Unnamed: 0,survived,age,sibsp,parch,fare,class,who,adult_male,deck,embark_town,alive,alone,FamilySize,IsAlone,Age,sex_male,embarked_Q,embarked_S,pclass_2,pclass_3
865,865,865,1,0.9712604053509489,0,0,-0.3336984726090332,Second,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.7612001156935624,False,False,True,True,False
866,866,866,1,-0.1814872444684187,1,0,-0.272262193114855,Second,woman,False,C,Cherbourg,yes,False,0.059159876663617626,0,3.332204510175204,False,False,False,True,False
867,867,867,0,0.12591212881674602,0,0,1.0110997852233976,First,man,True,A,Southampton,no,True,-0.5609748304808925,1,3.4657359027997265,True,False,True,False,False
868,868,868,0,-0.10463740114712752,0,0,-0.6307359423566569,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
869,869,869,1,-1.949033640858116,1,1,-0.48145578049281285,Third,child,False,C,Southampton,yes,False,0.6792945838081278,0,1.6094379124341003,True,False,True,False,True
870,870,870,0,-0.2583370877897099,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.295836866004329,True,False,True,False,True
871,871,871,1,1.3555096219574048,1,1,1.0515683442816504,First,woman,False,D,Southampton,yes,False,0.6792945838081278,0,3.8712010109078907,False,False,True,False,False
872,872,872,0,0.27961181545932834,0,0,-1.208550389612567,First,man,True,B,Southampton,no,True,-0.5609748304808925,1,3.5263605246161616,True,False,True,False,False
873,873,873,0,1.3555096219574048,0,0,-0.6811127586453682,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.8712010109078907,True,False,True,False,True
874,874,874,1,-0.10463740114712752,1,0,0.26497567234198965,Second,woman,False,C,Cherbourg,yes,False,0.059159876663617626,0,3.367295829986474,False,False,False,True,False
875,875,875,1,-1.1036853643239128,0,0,-0.8828741679067217,Third,child,False,C,Cherbourg,yes,True,-0.5609748304808925,1,2.772588722239781,False,False,False,False,True
876,876,876,0,-0.719436147717457,0,0,-0.5972795597045875,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.044522437723423,True,False,True,False,True
877,877,877,0,-0.7962859910387481,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.995732273553991,True,False,True,False,True
878,878,878,0,-0.10463740114712752,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
879,879,879,1,2.0471582118490255,0,1,1.5182728441543658,First,woman,False,C,Cherbourg,yes,False,0.059159876663617626,0,4.04305126783455,False,False,False,False,False
880,880,880,1,-0.33518693111100106,0,1,0.3444394801955362,Second,woman,False,C,Southampton,yes,False,0.059159876663617626,0,3.258096538021482,False,False,True,True,False
881,881,881,0,0.27961181545932834,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.5263605246161616,True,False,True,False,True
882,882,882,0,-0.5657364610748746,0,0,-0.5353074585700541,Third,woman,False,C,Southampton,no,True,-0.5609748304808925,1,3.1354942159291497,False,False,True,False,True
883,883,883,0,-0.10463740114712752,0,0,-0.5368057694182641,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,True,False
884,884,884,0,-0.33518693111100106,0,0,-0.9050797531497122,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.258096538021482,True,False,True,False,True
885,885,885,0,0.7407108753870755,0,5,0.457519539438721,Third,woman,False,C,Queenstown,no,False,2.5396987052416584,0,3.6888794541139363,False,True,False,False,True
886,886,886,0,-0.1814872444684187,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.332204510175204,True,False,True,True,False
887,887,887,1,-0.7962859910387481,0,0,0.4870824563024251,First,woman,False,B,Southampton,yes,True,-0.5609748304808925,1,2.995732273553991,False,False,True,False,False
888,888,888,0,-0.10463740114712752,1,2,0.24200663802437702,Third,woman,False,C,Southampton,no,False,1.299429290952638,0,3.367295829986474,False,False,True,False,True
889,889,889,1,-0.2583370877897099,0,0,0.4870824563024251,First,man,True,C,Cherbourg,yes,True,-0.5609748304808925,1,3.295836866004329,True,False,False,False,False
890,890,890,0,0.20276197213803718,0,0,-0.8189865811572414,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.4965075614664802,True,True,False,False,True
